Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Nico Collins (11462282),Nico Collins,11462282,WR/FLEX/S-FLEX,4200,MICH@MSU 10/20/2018 12:00PM ET,MICH,7.94
RB,Beau Bisharat (11462694),Beau Bisharat,11462694,RB/FLEX/S-FLEX,4100,COL@UW 10/20/2018 03:30PM ET,COL,7.23
WR,Tony Brown (11462721),Tony Brown,11462721,WR/FLEX/S-FLEX,4100,COL@UW 10/20/2018 03:30PM ET,COL,8.07
WR,Donavan Hale (11463332),Donavan Hale,11463332,WR/FLEX/S-FLEX,4100,PSU@IU 10/20/2018 03:30PM ET,IU,11.17
RB,Shaun Shivers (11461578),Shaun Shivers,11461578,RB/FLEX/S-FLEX,4000,AUB@MISS 10/20/2018 12:00PM ET,AUB,4.7
WR,Seth Williams (11461617),Seth Williams,11461617,WR/FLEX/S-FLEX,4000,AUB@MISS 10/20/2018 12:00PM ET,AUB,9.34
RB,Isaiah Woullard (11461678),Isaiah Woullard,11461678,RB/FLEX/S-FLEX,4000,AUB@MISS 10/20/2018 12:00PM ET,MISS,5.17
RB,Demarcus Felton (11463011),Demarcus Felton,11463011,RB/FLEX/S-FLEX,4000,KU@TTU 10/20/2018 03:30PM ET,TTU,8.8
RB,Garrett Groshek (11462114),Garrett Groshek,11462114,RB/FLEX/S-FLEX,4000,IL@WISC 10/20/2018 12:00PM ET,WISC,8.07
RB,La'Darius Jefferson (11462368),La'Darius Jefferson,11462368,RB/FLEX/S-FLEX,4000,MICH@MSU 10/20/2018 12:00PM ET,MSU,6.94
RB,Tyler Badie (11463504),Tyler Badie,11463504,RB/FLEX/S-FLEX,3900,MEM@MIZZ 10/20/2018 04:00PM ET,MIZZ,8.02
RB,Khalil Herbert (11462906),Khalil Herbert,11462906,RB/FLEX/S-FLEX,3900,KU@TTU 10/20/2018 03:30PM ET,KU,6.67
WR,Jeremiah Booker (11462939),Jeremiah Booker,11462939,WR/FLEX/S-FLEX,3900,KU@TTU 10/20/2018 03:30PM ET,KU,9.62
WR,Seth Collins (11463047),Seth Collins,11463047,WR/FLEX/S-FLEX,3900,KU@TTU 10/20/2018 03:30PM ET,TTU,4.77
WR,Lee Morris (11461825),Lee Morris,11461825,WR/FLEX/S-FLEX,3900,OU@TCU 10/20/2018 12:00PM ET,OU,10.5
RB,Alec Ingold (11462117),Alec Ingold,11462117,RB/FLEX/S-FLEX,3900,IL@WISC 10/20/2018 12:00PM ET,WISC,6.56
RB,Alex Fontenot (11462703),Alex Fontenot,11462703,RB/FLEX/S-FLEX,3800,COL@UW 10/20/2018 03:30PM ET,COL,5.15
WR,Zach Austin (11463050),Zach Austin,11463050,WR/FLEX/S-FLEX,3800,KU@TTU 10/20/2018 03:30PM ET,TTU,6.48
RB,Marcelias Sutton (11461789),Marcelias Sutton,11461789,RB/FLEX/S-FLEX,3800,OU@TCU 10/20/2018 12:00PM ET,OU,7.2
RB,Tavien Feaster (11463100),Tavien Feaster,11463100,RB/FLEX/S-FLEX,3800,NCST@CLEM 10/20/2018 03:30PM ET,CLEM,5.9
RB,Tru Wilson (11462225),Tru Wilson,11462225,RB/FLEX/S-FLEX,3800,MICH@MSU 10/20/2018 12:00PM ET,MICH,5.7
WR,Grant Perry (11462285),Grant Perry,11462285,WR/FLEX/S-FLEX,3800,MICH@MSU 10/20/2018 12:00PM ET,MICH,5.60
WR,Jauan Jennings (11462504),Jauan Jennings,11462504,WR/FLEX/S-FLEX,3700,BAMA@TENN 10/20/2018 03:30PM ET,TENN,8.62
RB,Asa Martin (11461581),Asa Martin,11461581,RB/FLEX/S-FLEX,3700,AUB@MISS 10/20/2018 12:00PM ET,AUB,1.72
RB,Ricky Slade (11463401),Ricky Slade,11463401,RB/FLEX/S-FLEX,3700,PSU@IU 10/20/2018 03:30PM ET,PSU,7.5
WR,Darrell Stewart Jr. (11462407),Darrell Stewart Jr.,11462407,WR/FLEX/S-FLEX,3700,MICH@MSU 10/20/2018 12:00PM ET,MSU,7.68
WR,Cam Chambers (11462458),Cam Chambers,11462458,WR/FLEX/S-FLEX,3700,MICH@MSU 10/20/2018 12:00PM ET,MSU,10.85
RB,SaRodorick Thompson (11463017),SaRodorick Thompson,11463017,RB/FLEX/S-FLEX,3600,KU@TTU 10/20/2018 03:30PM ET,TTU,7.88
WR,De'Quan Bowman (11463053),De'Quan Bowman,11463053,WR/FLEX/S-FLEX,3600,KU@TTU 10/20/2018 03:30PM ET,TTU,3.72
RB,Lyn-J Dixon (11463103),Lyn-J Dixon,11463103,RB/FLEX/S-FLEX,3600,NCST@CLEM 10/20/2018 03:30PM ET,CLEM,9.98
RB,Adam Choice (11463109),Adam Choice,11463109,RB/FLEX/S-FLEX,3600,NCST@CLEM 10/20/2018 03:30PM ET,CLEM,7.27
WR,Thayer Thomas (11463277),Thayer Thomas,11463277,WR/FLEX/S-FLEX,3600,NCST@CLEM 10/20/2018 03:30PM ET,NCST,10.65
WR,Brandon Polk (11463428),Brandon Polk,11463428,WR/FLEX/S-FLEX,3600,PSU@IU 10/20/2018 03:30PM ET,PSU,7.44
RB,Madre London (11462480),Madre London,11462480,RB/FLEX/S-FLEX,3500,BAMA@TENN 10/20/2018 03:30PM ET,TENN,6.6
WR,Josh Palmer (11462507),Josh Palmer,11462507,WR/FLEX/S-FLEX,3500,BAMA@TENN 10/20/2018 03:30PM ET,TENN,9.08
WR,Jay MacIntyre (11462724),Jay MacIntyre,11462724,WR/FLEX/S-FLEX,3500,COL@UW 10/20/2018 03:30PM ET,COL,7.89
WR,Andre Baccellia (11462824),Andre Baccellia,11462824,WR/FLEX/S-FLEX,3500,COL@UW 10/20/2018 03:30PM ET,UW,5.91
WR,Al'Dontre Davis (11461951),Al'Dontre Davis,11461951,WR/FLEX/S-FLEX,3500,OU@TCU 10/20/2018 12:00PM ET,TCU,6.15
