Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
DST,Giants  (11487975),Giants ,11487975,FLEX,2400,NYG@ATL 10/22/2018 08:15PM ET,NYG,2.67
WR,Russell Shepard (11488016),Russell Shepard,11488016,CPT,2100,NYG@ATL 10/22/2018 08:15PM ET,NYG,2.02
WR,Marvin Hall (11487976),Marvin Hall,11487976,FLEX,2000,NYG@ATL 10/22/2018 08:15PM ET,ATL,1.9
RB,Wayne Gallman Jr. (11487977),Wayne Gallman Jr.,11487977,FLEX,1800,NYG@ATL 10/22/2018 08:15PM ET,NYG,3.02
WR,Bennie Fowler (11488017),Bennie Fowler,11488017,CPT,1800,NYG@ATL 10/22/2018 08:15PM ET,NYG,0
TE,Rhett Ellison (11488018),Rhett Ellison,11488018,CPT,1500,NYG@ATL 10/22/2018 08:15PM ET,NYG,5.92
WR,Russell Shepard (11487978),Russell Shepard,11487978,FLEX,1400,NYG@ATL 10/22/2018 08:15PM ET,NYG,2.02
WR,Bennie Fowler (11487979),Bennie Fowler,11487979,FLEX,1200,NYG@ATL 10/22/2018 08:15PM ET,NYG,0
WR,Jawill Davis (11488019),Jawill Davis,11488019,CPT,1200,NYG@ATL 10/22/2018 08:15PM ET,NYG,1.57
TE,Rhett Ellison (11487980),Rhett Ellison,11487980,FLEX,1000,NYG@ATL 10/22/2018 08:15PM ET,NYG,5.92
WR,Russell Gage (11488020),Russell Gage,11488020,CPT,900,NYG@ATL 10/22/2018 08:15PM ET,ATL,0.38
TE,Scott Simonson (11488021),Scott Simonson,11488021,CPT,900,NYG@ATL 10/22/2018 08:15PM ET,NYG,0.85
WR,Jawill Davis (11487981),Jawill Davis,11487981,FLEX,800,NYG@ATL 10/22/2018 08:15PM ET,NYG,1.57
WR,Russell Gage (11487982),Russell Gage,11487982,FLEX,600,NYG@ATL 10/22/2018 08:15PM ET,ATL,0.38
TE,Scott Simonson (11487983),Scott Simonson,11487983,FLEX,600,NYG@ATL 10/22/2018 08:15PM ET,NYG,0.85
TE,Logan Paulsen (11488022),Logan Paulsen,11488022,CPT,300,NYG@ATL 10/22/2018 08:15PM ET,ATL,2.13
TE,Eric Saubert (11488023),Eric Saubert,11488023,CPT,300,NYG@ATL 10/22/2018 08:15PM ET,ATL,0.3
RB,Devonta Freeman (11488024),Devonta Freeman,11488024,CPT,300,NYG@ATL 10/22/2018 08:15PM ET,ATL,7.05
RB,Ricky Ortiz (11488025),Ricky Ortiz,11488025,CPT,300,NYG@ATL 10/22/2018 08:15PM ET,ATL,0
RB,Brian Hill (11488026),Brian Hill,11488026,CPT,300,NYG@ATL 10/22/2018 08:15PM ET,ATL,0
K,Matt Bryant (11488027),Matt Bryant,11488027,CPT,300,NYG@ATL 10/22/2018 08:15PM ET,ATL,8.67
RB,Jonathan Stewart (11488028),Jonathan Stewart,11488028,CPT,300,NYG@ATL 10/22/2018 08:15PM ET,NYG,0.57
RB,Elijhaa Penny (11488029),Elijhaa Penny,11488029,CPT,300,NYG@ATL 10/22/2018 08:15PM ET,NYG,0
WR,Cody Latimer (11488030),Cody Latimer,11488030,CPT,300,NYG@ATL 10/22/2018 08:15PM ET,NYG,4.2
TE,Garrett Dickerson (11488031),Garrett Dickerson,11488031,CPT,300,NYG@ATL 10/22/2018 08:15PM ET,NYG,0
TE,Logan Paulsen (11487984),Logan Paulsen,11487984,FLEX,200,NYG@ATL 10/22/2018 08:15PM ET,ATL,2.13
TE,Eric Saubert (11487985),Eric Saubert,11487985,FLEX,200,NYG@ATL 10/22/2018 08:15PM ET,ATL,0.3
RB,Devonta Freeman (11487986),Devonta Freeman,11487986,FLEX,200,NYG@ATL 10/22/2018 08:15PM ET,ATL,7.05
RB,Ricky Ortiz (11487987),Ricky Ortiz,11487987,FLEX,200,NYG@ATL 10/22/2018 08:15PM ET,ATL,0
RB,Brian Hill (11487988),Brian Hill,11487988,FLEX,200,NYG@ATL 10/22/2018 08:15PM ET,ATL,0
K,Matt Bryant (11487989),Matt Bryant,11487989,FLEX,200,NYG@ATL 10/22/2018 08:15PM ET,ATL,8.67
RB,Jonathan Stewart (11487990),Jonathan Stewart,11487990,FLEX,200,NYG@ATL 10/22/2018 08:15PM ET,NYG,0.57
RB,Elijhaa Penny (11487991),Elijhaa Penny,11487991,FLEX,200,NYG@ATL 10/22/2018 08:15PM ET,NYG,0
WR,Cody Latimer (11487992),Cody Latimer,11487992,FLEX,200,NYG@ATL 10/22/2018 08:15PM ET,NYG,4.2
TE,Garrett Dickerson (11487993),Garrett Dickerson,11487993,FLEX,200,NYG@ATL 10/22/2018 08:15PM ET,NYG,0
