lineup_num,points_avg,points_ceil,points_floor,name,salary,position,team,opposing_team,median_value,upper_value,lower_value,median,upper,lower,salary_remaining
1,101.8288083076477,111.03907442092896,88.73703241348267,Giorgio Tavecchio,5100.0,K,ATL,NYG,2.813088473151712,3.310082940494313,2.3117647451512955,14.34675121307373,16.881423950195312,11.789999961853027,500.0
1,101.8288083076477,111.03907442092896,88.73703241348267,Saquon Barkley,12000.0,RB,NYG,ATL,2.0530502001444497,2.2454835573832193,1.8464543024698894,24.6366024017334,26.945802688598633,22.157451629638672,500.0
1,101.8288083076477,111.03907442092896,88.73703241348267,Odell Beckham,10000.0,WR,NYG,ATL,1.9759918212890626,2.0813554763793944,1.7440000534057618,19.759918212890625,20.813554763793945,17.440000534057617,500.0
1,101.8288083076477,111.03907442092896,88.73703241348267,Eli Manning,9400.0,QB,NYG,ATL,1.8805057444470994,1.9732984583428566,1.6981017335932305,17.676753997802734,18.54900550842285,15.962156295776367,500.0
1,101.8288083076477,111.03907442092896,88.73703241348267,Wayne Gallman,1800.0,RB,NYG,ATL,2.4449027909172907,2.8761823972066245,1.6724721590677896,4.400825023651123,5.177128314971924,3.0104498863220215,500.0
1,101.8288083076477,111.03907442092896,88.73703241348267,Matt Ryan,11200.0,QB,ATL,NYG,1.8757104873657229,2.0242999281202043,1.6408012594495502,21.007957458496094,22.67215919494629,18.37697410583496,500.0
,,,,,,,,,,,,,,,
2,103.44656229019165,113.71675872802734,88.40053462982178,Giorgio Tavecchio,5100.0,K,ATL,NYG,2.813088473151712,3.310082940494313,2.3117647451512955,14.34675121307373,16.881423950195312,11.789999961853027,100.0
2,103.44656229019165,113.71675872802734,88.40053462982178,Saquon Barkley,12000.0,RB,NYG,ATL,2.0530502001444497,2.2454835573832193,1.8464543024698894,24.6366024017334,26.945802688598633,22.157451629638672,100.0
2,103.44656229019165,113.71675872802734,88.40053462982178,Falcons,2800.0,DST,ATL,NYG,2.133480991636004,2.4617086138044084,1.7717593056815013,5.9737467765808105,6.892784118652344,4.960926055908203,100.0
2,103.44656229019165,113.71675872802734,88.40053462982178,Odell Beckham,10000.0,WR,NYG,ATL,1.9759918212890626,2.0813554763793944,1.7440000534057618,19.759918212890625,20.813554763793945,17.440000534057617,100.0
2,103.44656229019165,113.71675872802734,88.40053462982178,Eli Manning,9400.0,QB,NYG,ATL,1.8805057444470994,1.9732984583428566,1.6981017335932305,17.676753997802734,18.54900550842285,15.962156295776367,100.0
2,103.44656229019165,113.71675872802734,88.40053462982178,Julio Jones,10600.0,WR,ATL,NYG,1.9861122347273916,2.2296403489022887,1.517924542696971,21.05278968811035,23.634187698364258,16.09000015258789,100.0
,,,,,,,,,,,,,,,
3,104.12184286117554,114.58139848709106,88.01442646980286,Giorgio Tavecchio,5100.0,K,ATL,NYG,2.813088473151712,3.310082940494313,2.3117647451512955,14.34675121307373,16.881423950195312,11.789999961853027,100.0
3,104.12184286117554,114.58139848709106,88.01442646980286,Rhett Ellison,1000.0,TE,NYG,ATL,3.317823886871338,3.634270191192627,2.1600000858306885,3.317823886871338,3.634270191192627,2.1600000858306885,100.0
3,104.12184286117554,114.58139848709106,88.01442646980286,Saquon Barkley,12000.0,RB,NYG,ATL,2.0530502001444497,2.2454835573832193,1.8464543024698894,24.6366024017334,26.945802688598633,22.157451629638672,100.0
3,104.12184286117554,114.58139848709106,88.01442646980286,Odell Beckham,10000.0,WR,NYG,ATL,1.9759918212890626,2.0813554763793944,1.7440000534057618,19.759918212890625,20.813554763793945,17.440000534057617,100.0
3,104.12184286117554,114.58139848709106,88.01442646980286,Matt Ryan,11200.0,QB,ATL,NYG,1.8757104873657229,2.0242999281202043,1.6408012594495502,21.007957458496094,22.67215919494629,18.37697410583496,100.0
3,104.12184286117554,114.58139848709106,88.01442646980286,Julio Jones,10600.0,WR,ATL,NYG,1.9861122347273916,2.2296403489022887,1.517924542696971,21.05278968811035,23.634187698364258,16.09000015258789,100.0
,,,,,,,,,,,,,,,
4,100.46509051322937,109.55230903625488,87.93658256530762,Giorgio Tavecchio,5100.0,K,ATL,NYG,2.813088473151712,3.310082940494313,2.3117647451512955,14.34675121307373,16.881423950195312,11.789999961853027,900.0
4,100.46509051322937,109.55230903625488,87.93658256530762,Saquon Barkley,12000.0,RB,NYG,ATL,2.0530502001444497,2.2454835573832193,1.8464543024698894,24.6366024017334,26.945802688598633,22.157451629638672,900.0
4,100.46509051322937,109.55230903625488,87.93658256530762,Odell Beckham,10000.0,WR,NYG,ATL,1.9759918212890626,2.0813554763793944,1.7440000534057618,19.759918212890625,20.813554763793945,17.440000534057617,900.0
4,100.46509051322937,109.55230903625488,87.93658256530762,Eli Manning,9400.0,QB,NYG,ATL,1.8805057444470994,1.9732984583428566,1.6981017335932305,17.676753997802734,18.54900550842285,15.962156295776367,900.0
4,100.46509051322937,109.55230903625488,87.93658256530762,Matt Ryan,11200.0,QB,ATL,NYG,1.8757104873657229,2.0242999281202043,1.6408012594495502,21.007957458496094,22.67215919494629,18.37697410583496,900.0
4,100.46509051322937,109.55230903625488,87.93658256530762,Russell Shepard,1400.0,WR,NYG,ATL,2.1693623065948486,2.635973521641323,1.5785714558192663,3.037107229232788,3.6903629302978516,2.2100000381469727,900.0
,,,,,,,,,,,,,,,
5,100.74580717086792,109.49621629714966,87.88658261299133,Giorgio Tavecchio,5100.0,K,ATL,NYG,2.813088473151712,3.310082940494313,2.3117647451512955,14.34675121307373,16.881423950195312,11.789999961853027,1300.0
