name,salary,position,team,opposing_team,median_value,upper_value,lower_value,median,upper,lower,sdPts,dropoff,sdRank,risk,offset
Deshaun Watson,29.0,QB,HOU,JAX,6.2935243803879315,6.742073585247171,5.75796258860621,18.251220703125,19.552013397216797,16.698091506958008,1.10578524374603,0.990028947711139,1.7,6.89794223129416,
Raheem Mostert,10.0,RB,SF,LAR,3.622610330581665,6.740467548370361,0.1423928588628769,3.622610330581665,6.740467548370361,0.1423928588628769,2.72686976763734,0.0373391133603396,3.1,9.01198780136784,
Nyheim Hines,16.0,RB,IND,BUF,5.8182865381240845,6.727103590965271,4.2250001430511475,9.309258460998535,10.763365745544434,6.760000228881836,1.65837435937831,0.0283154016961475,1.6,6.38161403435631,
Jarvis Landry,25.0,WR,CLE,TB,6.252683639526367,6.709066772460938,5.517599868774414,15.631709098815918,16.772666931152344,13.793999671936035,1.18920261710343,0.98814335576588,1.2,5.07034242616222,
Kenyan Drake,19.0,RB,MIA,DET,5.726900602641859,6.706101266961349,4.405263097662675,10.881111145019531,12.741592407226562,8.369999885559082,1.96138533259859,0.0689176146802488,2.4,7.36794103430301,
Alfred Blue,11.0,RB,HOU,JAX,5.053097118030895,6.625138196078213,2.099999947981401,5.558406829833984,7.287652015686035,2.309999942779541,2.23551935899603,0.0128395128413308,2.3,7.73167628588194,
Donte Moncrief,15.0,WR,JAC,HOU,6.056273778279622,6.611236572265625,5.423999786376953,9.084410667419434,9.916854858398438,8.13599967956543,0.822174561357073,0.217412612807289,2.5,5.01619605537434,
Joe Flacco,30.0,QB,BAL,NO,6.19484011332194,6.578947067260742,5.47311274210612,18.58452033996582,19.736841201782227,16.41933822631836,1.40304855982604,0.183114738243734,1,5.93884425323721,
Golden Tate,26.0,WR,DET,MIA,6.023050454946665,6.559338202843299,5.303846139174241,15.659931182861328,17.054279327392578,13.789999961853027,1.58103814299815,0.484317364618569,1.7,5.79895385952177,
Paul Richardson,16.0,WR,WAS,DAL,5.7042670249938965,6.554656028747559,4.607907235622406,9.126827239990234,10.487449645996094,7.37265157699585,1.31877704526508,0.0332702061484422,3.5,6.0697796550907,
David Njoku,18.0,TE,CLE,TB,6.014647483825684,6.542719735039605,5.429444313049316,10.82636547088623,11.776895523071289,9.77299976348877,0.929487725931479,0.331761910522033,1.3,5.1173602781823,
Sammy Watkins,18.0,WR,KC,CIN,5.8171383539835615,6.52140564388699,4.916666878594293,10.47084903717041,11.738530158996582,8.850000381469727,1.29683315285305,0.204833678914621,2.3,5.61253564318731,
Andy Dalton,32.0,QB,CIN,KC,6.143814325332642,6.517946124076843,5.552625060081482,19.660205841064453,20.8574275970459,17.768400192260742,1.27566804593864,0.1440400986037,1.6,6.92839316921257,
Kyle Juszczyk,10.0,RB,SF,LAR,4.749181747436523,6.512948989868164,2.605526924133301,4.749181747436523,6.512948989868164,2.605526924133301,2.12053699536547,0.147706555018218,1.6,7.10301716661731,
Baker Mayfield,29.0,QB,CLE,TB,5.883750915527344,6.5004184328276535,4.378974519926926,17.062877655029297,18.851213455200195,12.699026107788086,2.2781897898678,0.250109262452856,1.5,8.05318982469954,
Latavius Murray,14.0,RB,MIN,NYJ,5.533156054360527,6.499748911176409,4.271300860813686,7.746418476104736,9.099648475646973,5.97982120513916,1.46785199597653,1.57090709753061,6.8,9.42098631961593,
Chris Hogan,14.0,WR,NE,CHI,5.753664970397949,6.495518003191267,4.341428620474679,8.055130958557129,9.093725204467773,6.078000068664551,1.33321714694041,0.119963751143232,4.6,6.48094034988943,
DeSean Jackson,20.0,WR,TB,CLE,5.755568027496338,6.4751434326171875,4.8541579246521,11.511136054992676,12.950286865234375,9.7083158493042,1.19161395700612,0.201005646371913,2.7,5.60671957599624,
Matt Breida,21.0,RB,SF,LAR,5.9774843851725254,6.45553952171689,5.590012414114816,12.552717208862305,13.556632995605469,11.739026069641113,0.886684323052878,0.119856827257845,3.3,6.26792577719968,
Kenny Golladay,24.0,WR,DET,MIA,5.867952108383179,6.454174915949504,5.204166571299235,14.083085060119629,15.490019798278809,12.489999771118164,1.54944712883372,0.0338194827534828,1.1,5.54133994568398,
Kerryon Johnson,21.0,RB,DET,MIA,5.386014211745489,6.421865281604585,4.23942384265718,11.310629844665527,13.485917091369629,8.902790069580078,1.8447762887027,0.416058642125794,2.9,7.50676528932488,
Tom Brady,33.0,QB,NE,CHI,5.909485094475024,6.398695743445194,5.216069077000474,19.501300811767578,21.11569595336914,17.213027954101562,1.40377376582021,0.486935516913501,1.6,7.09676380253419,
Ryan Griffin,10.0,TE,HOU,JAX,5.707913875579834,6.367625713348389,4.179999828338623,5.707913875579834,6.367625713348389,4.179999828338623,0.915721374542085,0.176200930201433,1.6,5.2434967262825,
Robby Anderson,17.0,WR,NYJ,MIN,5.928262261783376,6.364818460801069,5.337576585657456,10.078045845031738,10.820191383361816,9.073880195617676,0.728537265125115,0.173239083583745,1.5,4.52921079201211,
John Ross,13.0,WR,CIN,KC,4.5821608029879055,6.343575991117037,1.3920929798713098,5.956809043884277,8.246648788452148,1.8097208738327026,2.51725252063096,0.0562976899519763,10.9,10.3843239751747,
