lineup_num,points_avg,points_ceil,points_floor,name,salary,position,team,opposing_team,median_value,upper_value,lower_value,median,upper,lower,salary_remaining
1,107.19999885559082,107.19999885559082,107.19999885559082,Falcons,4200.0,DST,ATL,NYG,2.64285717691694,2.64285717691694,2.64285717691694,11.100000381469727,11.100000381469727,11.100000381469727,0.0
1,107.19999885559082,107.19999885559082,107.19999885559082,Tevin Coleman,7400.0,RB,ATL,NYG,2.283783732233821,2.283783732233821,2.283783732233821,16.899999618530273,16.899999618530273,16.899999618530273,0.0
1,107.19999885559082,107.19999885559082,107.19999885559082,Odell Beckham,10000.0,WR,NYG,ATL,2.1899999618530273,2.1899999618530273,2.1899999618530273,21.899999618530273,21.899999618530273,21.899999618530273,0.0
1,107.19999885559082,107.19999885559082,107.19999885559082,Julio Jones,10600.0,WR,ATL,NYG,2.1037735129302404,2.1037735129302404,2.1037735129302404,22.299999237060547,22.299999237060547,22.299999237060547,0.0
1,107.19999885559082,107.19999885559082,107.19999885559082,Matt Ryan,11200.0,QB,ATL,NYG,2.0089285714285716,2.0089285714285716,2.0089285714285716,22.5,22.5,22.5,0.0
1,107.19999885559082,107.19999885559082,107.19999885559082,Sterling Shepard,6600.0,WR,NYG,ATL,1.893939393939394,1.893939393939394,1.893939393939394,12.5,12.5,12.5,0.0
,,,,,,,,,,,,,,,
2,105.79999923706055,105.79999923706055,105.79999923706055,Falcons,4200.0,DST,ATL,NYG,2.64285717691694,2.64285717691694,2.64285717691694,11.100000381469727,11.100000381469727,11.100000381469727,400.0
2,105.79999923706055,105.79999923706055,105.79999923706055,Tevin Coleman,7400.0,RB,ATL,NYG,2.283783732233821,2.283783732233821,2.283783732233821,16.899999618530273,16.899999618530273,16.899999618530273,400.0
2,105.79999923706055,105.79999923706055,105.79999923706055,Odell Beckham,10000.0,WR,NYG,ATL,2.1899999618530273,2.1899999618530273,2.1899999618530273,21.899999618530273,21.899999618530273,21.899999618530273,400.0
2,105.79999923706055,105.79999923706055,105.79999923706055,Julio Jones,10600.0,WR,ATL,NYG,2.1037735129302404,2.1037735129302404,2.1037735129302404,22.299999237060547,22.299999237060547,22.299999237060547,400.0
2,105.79999923706055,105.79999923706055,105.79999923706055,Matt Ryan,11200.0,QB,ATL,NYG,2.0089285714285716,2.0089285714285716,2.0089285714285716,22.5,22.5,22.5,400.0
2,105.79999923706055,105.79999923706055,105.79999923706055,Mohamed Sanu,6200.0,WR,ATL,NYG,1.7903226421725364,1.7903226421725364,1.7903226421725364,11.100000381469727,11.100000381469727,11.100000381469727,400.0
,,,,,,,,,,,,,,,
3,105.5999984741211,105.5999984741211,105.5999984741211,Falcons,4200.0,DST,ATL,NYG,2.64285717691694,2.64285717691694,2.64285717691694,11.100000381469727,11.100000381469727,11.100000381469727,2200.0
