lineup_num,points_avg,points_ceil,points_floor,name,salary,position,team,opposing_team,median_value,upper_value,lower_value,median,upper,lower,salary_remaining
1,88.17407059669495,97.06607294082642,75.01063179969788,C.J. Beathard,13200.0,QB,SF,,1.9139220497824927,2.0450217073613945,1.760573929006403,25.263771057128906,26.994285583496094,23.23957633972168,
1,88.17407059669495,97.06607294082642,75.01063179969788,Jimmy Graham,7600.0,TE,GB,SF,1.6378964875873767,1.9742408551667867,1.202631624121415,12.448013305664062,15.004230499267578,9.140000343322754,
1,88.17407059669495,97.06607294082642,75.01063179969788,Aaron Rodgers,12200.0,QB,GB,SF,1.7529976954225635,1.8911718149654202,1.4883393146952646,21.386571884155273,23.072296142578125,18.157739639282227,
1,88.17407059669495,97.06607294082642,75.01063179969788,Davante Adams,11600.0,WR,GB,SF,1.6978969245121398,1.8407453339675377,1.4959754614994445,19.69560432434082,21.352645874023438,17.353315353393555,
1,88.17407059669495,97.06607294082642,75.01063179969788,Lance Kendricks,1400.0,TE,GB,SF,1.4988107340676444,1.7801179204668318,1.0928571224212646,2.098335027694702,2.4921650886535645,1.5299999713897705,
1,88.17407059669495,97.06607294082642,75.01063179969788,Kyle Juszczyk,5000.0,RB,SF,GB,1.4563549995422362,1.6300899505615234,1.1180000305175781,7.281774997711182,8.150449752807617,5.590000152587891,
,,,,,,,,,,,,,,,
2,84.93983840942383,95.9223690032959,69.40837097167969,Robbie Gould,4500.0,K,SF,,2.7336928049723306,2.948636054992676,2.3466666539510093,12.301617622375488,13.268861770629883,10.559999465942383,
2,84.93983840942383,95.9223690032959,69.40837097167969,Mason Crosby,3600.0,K,GB,SF,2.3908045556810165,2.777802414364285,2.0881434281667075,8.60689640045166,10.000088691711426,7.5173163414001465,
2,84.93983840942383,95.9223690032959,69.40837097167969,Alfred Morris,6200.0,RB,SF,GB,1.7413563882150958,2.239683520409369,1.1870967957281298,10.796409606933594,13.886037826538086,7.360000133514404,
2,84.93983840942383,95.9223690032959,69.40837097167969,Aaron Rodgers,12200.0,QB,GB,SF,1.7529976954225635,1.8911718149654202,1.4883393146952646,21.386571884155273,23.072296142578125,18.157739639282227,
2,84.93983840942383,95.9223690032959,69.40837097167969,Davante Adams,11600.0,WR,GB,SF,1.6978969245121398,1.8407453339675377,1.4959754614994445,19.69560432434082,21.352645874023438,17.353315353393555,
2,84.93983840942383,95.9223690032959,69.40837097167969,George Kittle,7800.0,TE,SF,GB,1.5580434065598707,1.8387741920275567,1.0846153895060222,12.152738571166992,14.342438697814941,8.460000038146973,
,,,,,,,,,,,,,,,
3,85.76219129562378,95.57921028137207,74.53777551651001,Mason Crosby,5400.0,K,GB,,2.3908045556810165,2.777802414364285,2.0881434281667075,12.910345077514648,15.000133514404297,11.27597427368164,
3,85.76219129562378,95.57921028137207,74.53777551651001,Packers,4200.0,DST,GB,SF,1.8203288032895042,2.3827366601853144,1.5875465529305595,7.645380973815918,10.00749397277832,6.66769552230835,
3,85.76219129562378,95.57921028137207,74.53777551651001,C.J. Beathard,8800.0,QB,SF,GB,1.9139220497824927,2.0450217073613945,1.760573929006403,16.842514038085938,17.996191024780273,15.493050575256348,
3,85.76219129562378,95.57921028137207,74.53777551651001,Aaron Rodgers,12200.0,QB,GB,SF,1.7529976954225635,1.8911718149654202,1.4883393146952646,21.386571884155273,23.072296142578125,18.157739639282227,
3,85.76219129562378,95.57921028137207,74.53777551651001,Davante Adams,11600.0,WR,GB,SF,1.6978969245121398,1.8407453339675377,1.4959754614994445,19.69560432434082,21.352645874023438,17.353315353393555,
3,85.76219129562378,95.57921028137207,74.53777551651001,Kyle Juszczyk,5000.0,RB,SF,GB,1.4563549995422362,1.6300899505615234,1.1180000305175781,7.281774997711182,8.150449752807617,5.590000152587891,
,,,,,,,,,,,,,,,
4,83.38556385040283,95.42278385162354,69.19446039199829,Mason Crosby,5400.0,K,GB,,2.3908045556810165,2.777802414364285,2.0881434281667075,12.910345077514648,15.000133514404297,11.27597427368164,
